drug_id,drug_name,approval_authority
203,Drug_126,EMA
410,Drug_212,EMA
244,Drug_330,EMA
49,Drug_214,EMA
66,Drug_223,FDA
317,Drug_68,EMA
361,Drug_401,FDA
263,Drug_134,FDA
192,Drug_240,FDA
260,Drug_134,FDA
308,Drug_395,EMA
205,Drug_16,FDA
291,Drug_272,FDA
348,Drug_72,FDA
375,Drug_404,FDA
261,Drug_140,EMA
461,Drug_296,EMA
410,Drug_240,EMA
163,Drug_18,EMA
272,Drug_310,EMA
393,Drug_472,EMA
168,Drug_353,FDA
21,Drug_174,FDA
243,Drug_455,FDA
426,Drug_81,EMA
190,Drug_21,EMA
396,Drug_449,EMA
32,Drug_437,EMA
91,Drug_453,FDA
14,Drug_215,EMA
73,Drug_265,EMA
260,Drug_121,FDA
371,Drug_354,EMA
448,Drug_253,EMA
365,Drug_391,FDA
126,Drug_347,FDA
293,Drug_4,FDA
298,Drug_420,FDA
217,Drug_65,FDA
366,Drug_339,FDA
440,Drug_230,FDA
136,Drug_169,FDA
200,Drug_396,FDA
325,Drug_445,FDA
234,Drug_495,FDA
322,Drug_316,FDA
51,Drug_289,EMA
436,Drug_333,EMA
191,Drug_166,EMA
377,Drug_327,FDA
466,Drug_292,EMA
378,Drug_310,EMA
492,Drug_191,EMA
58,Drug_218,EMA
258,Drug_239,FDA
207,Drug_106,EMA
162,Drug_238,EMA
126,Drug_248,EMA
90,Drug_238,EMA
465,Drug_363,FDA
50,Drug_374,EMA
208,Drug_447,FDA
369,Drug_150,FDA
450,Drug_276,FDA
85,Drug_102,EMA
91,Drug_268,FDA
41,Drug_482,FDA
8,Drug_76,EMA
168,Drug_252,FDA
59,Drug_190,EMA
361,Drug_131,FDA
80,Drug_112,EMA
139,Drug_240,FDA
296,Drug_147,EMA
163,Drug_162,EMA
299,Drug_13,EMA
60,Drug_316,EMA
176,Drug_309,EMA
393,Drug_381,FDA
365,Drug_220,FDA
44,Drug_47,EMA
453,Drug_135,EMA
152,Drug_4,EMA
450,Drug_170,FDA
286,Drug_52,EMA
276,Drug_147,EMA
8,Drug_39,FDA
134,Drug_27,FDA
66,Drug_225,EMA
21,Drug_488,FDA
467,Drug_410,FDA
216,Drug_344,EMA
478,Drug_438,EMA
447,Drug_32,EMA
49,Drug_133,FDA
15,Drug_306,EMA
180,Drug_143,EMA
64,Drug_401,FDA
276,Drug_489,FDA
430,Drug_244,FDA
206,Drug_473,EMA
138,Drug_475,FDA
462,Drug_196,EMA
12,Drug_136,EMA
319,Drug_460,FDA
496,Drug_119,EMA
8,Drug_354,EMA
483,Drug_87,FDA
142,Drug_82,FDA
190,Drug_388,EMA
403,Drug_14,EMA
388,Drug_354,FDA
227,Drug_155,FDA
446,Drug_13,FDA
440,Drug_93,EMA
87,Drug_102,EMA
162,Drug_42,FDA
263,Drug_383,FDA
64,Drug_165,EMA
364,Drug_318,EMA
332,Drug_207,EMA
422,Drug_73,EMA
481,Drug_391,EMA
108,Drug_225,FDA
48,Drug_322,EMA
41,Drug_111,EMA
130,Drug_458,EMA
442,Drug_168,EMA
161,Drug_19,EMA
356,Drug_165,FDA
461,Drug_96,EMA
154,Drug_96,FDA
363,Drug_339,FDA
168,Drug_499,FDA
92,Drug_9,FDA
254,Drug_2,FDA
301,Drug_134,EMA
286,Drug_465,FDA
303,Drug_362,EMA
449,Drug_443,FDA
261,Drug_6,FDA
388,Drug_249,EMA
384,Drug_6,EMA
61,Drug_51,EMA
157,Drug_283,EMA
372,Drug_102,FDA
398,Drug_182,EMA
390,Drug_130,EMA
287,Drug_134,EMA
433,Drug_335,FDA
76,Drug_119,EMA
101,Drug_335,FDA
290,Drug_344,EMA
216,Drug_308,EMA
361,Drug_242,FDA
365,Drug_183,FDA
451,Drug_412,EMA
217,Drug_247,FDA
2,Drug_465,FDA
413,Drug_60,FDA
413,Drug_69,FDA
280,Drug_388,FDA
56,Drug_111,EMA
457,Drug_75,FDA
467,Drug_200,FDA
72,Drug_445,FDA
43,Drug_100,EMA
456,Drug_9,FDA
222,Drug_424,EMA
114,Drug_473,FDA
79,Drug_429,FDA
260,Drug_453,EMA
194,Drug_286,FDA
232,Drug_416,EMA
439,Drug_348,FDA
90,Drug_479,EMA
387,Drug_355,EMA
375,Drug_57,EMA
260,Drug_394,FDA
202,Drug_257,FDA
116,Drug_118,EMA
323,Drug_88,FDA
36,Drug_81,FDA
121,Drug_42,FDA
183,Drug_190,EMA
336,Drug_7,FDA
91,Drug_329,FDA
365,Drug_343,EMA
155,Drug_285,EMA
293,Drug_466,EMA
6,Drug_454,EMA
133,Drug_119,FDA
305,Drug_320,EMA
185,Drug_90,EMA
459,Drug_471,FDA
155,Drug_468,FDA
462,Drug_327,FDA
132,Drug_92,EMA
410,Drug_30,EMA
277,Drug_143,FDA
382,Drug_4,EMA
334,Drug_438,EMA
114,Drug_181,FDA
349,Drug_239,EMA
251,Drug_359,EMA
310,Drug_87,EMA
256,Drug_422,FDA
337,Drug_458,FDA
44,Drug_345,FDA
209,Drug_483,EMA
321,Drug_278,EMA
19,Drug_290,EMA
110,Drug_421,EMA
26,Drug_71,FDA
374,Drug_226,FDA
77,Drug_42,FDA
82,Drug_93,EMA
25,Drug_157,EMA
460,Drug_435,FDA
469,Drug_120,EMA
309,Drug_5,EMA
408,Drug_88,FDA
131,Drug_454,FDA
94,Drug_111,EMA
168,Drug_481,FDA
280,Drug_474,FDA
334,Drug_325,EMA
320,Drug_236,FDA
135,Drug_277,EMA
102,Drug_171,FDA
29,Drug_23,EMA
134,Drug_330,FDA
140,Drug_226,EMA
1,Drug_394,EMA
153,Drug_428,FDA
261,Drug_306,EMA
174,Drug_146,EMA
460,Drug_456,EMA
241,Drug_433,FDA
275,Drug_271,FDA
307,Drug_38,FDA
68,Drug_154,FDA
79,Drug_183,EMA
116,Drug_104,FDA
314,Drug_54,FDA
197,Drug_172,FDA
433,Drug_165,FDA
227,Drug_145,EMA
19,Drug_143,EMA
418,Drug_125,EMA
437,Drug_355,FDA
71,Drug_82,EMA
109,Drug_382,FDA
405,Drug_280,EMA
461,Drug_319,EMA
237,Drug_205,FDA
390,Drug_211,EMA
455,Drug_272,EMA
276,Drug_263,FDA
70,Drug_471,FDA
203,Drug_357,FDA
92,Drug_416,EMA
437,Drug_65,FDA
330,Drug_80,FDA
472,Drug_8,FDA
66,Drug_445,FDA
496,Drug_160,FDA
319,Drug_295,FDA
160,Drug_110,FDA
363,Drug_16,EMA
423,Drug_144,EMA
297,Drug_169,EMA
363,Drug_1,EMA
432,Drug_261,EMA
482,Drug_246,FDA
49,Drug_186,FDA
233,Drug_247,EMA
95,Drug_470,EMA
96,Drug_395,FDA
355,Drug_21,EMA
51,Drug_148,FDA
113,Drug_199,EMA
132,Drug_365,EMA
424,Drug_472,FDA
500,Drug_456,FDA
20,Drug_145,EMA
209,Drug_480,EMA
222,Drug_429,FDA
329,Drug_373,EMA
278,Drug_487,FDA
193,Drug_359,FDA
55,Drug_51,FDA
444,Drug_484,EMA
352,Drug_300,EMA
420,Drug_107,EMA
100,Drug_288,FDA
310,Drug_25,EMA
403,Drug_146,FDA
349,Drug_103,FDA
298,Drug_471,FDA
467,Drug_15,FDA
395,Drug_207,FDA
320,Drug_445,FDA
333,Drug_290,EMA
427,Drug_206,FDA
411,Drug_22,EMA
261,Drug_238,EMA
429,Drug_49,FDA
159,Drug_119,EMA
188,Drug_141,EMA
84,Drug_444,EMA
241,Drug_30,EMA
407,Drug_310,EMA
388,Drug_141,FDA
232,Drug_86,FDA
412,Drug_256,FDA
222,Drug_334,EMA
485,Drug_493,EMA
466,Drug_489,FDA
137,Drug_122,FDA
233,Drug_298,FDA
58,Drug_275,EMA
2,Drug_231,EMA
81,Drug_362,FDA
244,Drug_427,FDA
386,Drug_11,FDA
280,Drug_326,EMA
391,Drug_273,FDA
423,Drug_180,EMA
226,Drug_93,FDA
189,Drug_379,EMA
83,Drug_196,FDA
241,Drug_297,FDA
113,Drug_47,FDA
408,Drug_450,EMA
93,Drug_475,FDA
23,Drug_218,FDA
121,Drug_316,FDA
474,Drug_281,EMA
2,Drug_249,FDA
243,Drug_409,FDA
246,Drug_99,EMA
47,Drug_389,FDA
50,Drug_371,EMA
79,Drug_42,FDA
1,Drug_228,FDA
147,Drug_357,EMA
431,Drug_90,EMA
209,Drug_138,EMA
290,Drug_363,EMA
121,Drug_103,FDA
139,Drug_315,EMA
140,Drug_98,EMA
315,Drug_400,FDA
351,Drug_26,EMA
161,Drug_437,EMA
406,Drug_259,FDA
105,Drug_101,EMA
219,Drug_172,FDA
444,Drug_42,FDA
128,Drug_2,EMA
47,Drug_208,EMA
168,Drug_178,FDA
83,Drug_201,FDA
85,Drug_252,FDA
260,Drug_450,FDA
3,Drug_253,FDA
437,Drug_134,FDA
79,Drug_75,EMA
294,Drug_66,EMA
80,Drug_155,EMA
335,Drug_370,EMA
351,Drug_329,FDA
375,Drug_407,EMA
23,Drug_479,EMA
291,Drug_94,FDA
112,Drug_166,EMA
309,Drug_165,FDA
267,Drug_1,FDA
52,Drug_452,FDA
32,Drug_65,FDA
1,Drug_463,FDA
5,Drug_472,FDA
268,Drug_332,FDA
356,Drug_178,FDA
130,Drug_441,EMA
72,Drug_110,EMA
277,Drug_58,FDA
265,Drug_4,EMA
275,Drug_385,FDA
200,Drug_85,FDA
409,Drug_118,FDA
60,Drug_61,EMA
453,Drug_456,EMA
288,Drug_25,FDA
155,Drug_418,EMA
119,Drug_500,EMA
170,Drug_216,EMA
101,Drug_115,FDA
356,Drug_230,EMA
344,Drug_210,FDA
16,Drug_447,EMA
406,Drug_203,EMA
397,Drug_311,FDA
411,Drug_113,FDA
115,Drug_176,EMA
96,Drug_349,FDA
209,Drug_33,EMA
6,Drug_72,FDA
130,Drug_426,FDA
495,Drug_376,EMA
84,Drug_344,FDA
431,Drug_450,EMA
176,Drug_462,EMA
500,Drug_276,EMA
273,Drug_397,EMA
368,Drug_179,EMA
210,Drug_389,FDA
207,Drug_341,EMA
18,Drug_174,FDA
10,Drug_133,FDA
214,Drug_31,EMA
304,Drug_158,EMA
46,Drug_489,FDA
373,Drug_131,FDA
125,Drug_98,EMA
388,Drug_96,EMA
302,Drug_6,FDA
406,Drug_389,FDA
480,Drug_76,EMA
439,Drug_248,EMA
183,Drug_203,EMA
197,Drug_6,FDA
118,Drug_406,EMA
383,Drug_460,EMA
113,Drug_483,FDA
454,Drug_35,EMA
288,Drug_285,EMA
391,Drug_23,EMA
499,Drug_220,FDA
381,Drug_60,FDA
310,Drug_452,FDA
311,Drug_119,EMA
492,Drug_133,EMA
185,Drug_413,FDA
418,Drug_408,EMA
60,Drug_184,EMA
93,Drug_498,FDA
312,Drug_98,FDA
103,Drug_95,EMA
404,Drug_437,EMA
19,Drug_258,FDA
451,Drug_353,FDA
311,Drug_397,EMA
324,Drug_60,FDA
456,Drug_144,EMA
443,Drug_80,EMA
418,Drug_183,FDA
89,Drug_233,EMA
258,Drug_257,EMA
478,Drug_480,EMA
437,Drug_381,FDA
213,Drug_482,FDA
385,Drug_13,FDA
397,Drug_30,FDA
209,Drug_203,FDA
342,Drug_406,EMA
395,Drug_68,FDA
184,Drug_301,FDA
389,Drug_305,FDA
73,Drug_433,EMA
384,Drug_323,FDA
231,Drug_119,EMA
500,Drug_440,FDA
38,Drug_472,EMA
417,Drug_389,EMA
425,Drug_263,FDA
378,Drug_8,EMA
280,Drug_447,EMA
128,Drug_110,FDA
490,Drug_97,EMA
40,Drug_242,EMA
404,Drug_378,EMA
83,Drug_290,EMA
25,Drug_52,FDA
309,Drug_100,FDA
471,Drug_136,FDA
355,Drug_415,EMA
324,Drug_188,FDA
283,Drug_50,FDA
228,Drug_350,FDA
259,Drug_201,EMA
365,Drug_23,FDA
259,Drug_387,EMA
287,Drug_122,EMA
17,Drug_148,FDA
77,Drug_288,EMA
176,Drug_306,EMA
204,Drug_327,FDA
397,Drug_462,EMA
220,Drug_161,FDA
280,Drug_131,EMA
122,Drug_110,EMA
256,Drug_374,FDA
499,Drug_85,EMA
387,Drug_69,EMA
344,Drug_24,FDA
11,Drug_269,FDA
1,Drug_336,FDA
131,Drug_324,FDA
466,Drug_247,FDA
114,Drug_115,FDA
458,Drug_79,FDA
436,Drug_248,FDA
103,Drug_212,FDA
28,Drug_46,FDA
388,Drug_26,EMA
411,Drug_366,EMA
269,Drug_164,EMA
100,Drug_120,FDA
220,Drug_231,FDA
307,Drug_420,FDA
497,Drug_276,FDA
168,Drug_195,EMA
370,Drug_148,EMA
450,Drug_124,EMA
151,Drug_309,FDA
321,Drug_56,EMA
11,Drug_49,EMA
473,Drug_335,EMA
133,Drug_135,FDA
214,Drug_362,EMA
459,Drug_102,FDA
229,Drug_257,EMA
59,Drug_259,FDA
305,Drug_34,EMA
379,Drug_222,FDA
154,Drug_23,EMA
109,Drug_452,EMA
76,Drug_320,FDA
492,Drug_295,EMA
40,Drug_74,FDA
307,Drug_466,EMA
477,Drug_14,EMA
469,Drug_196,FDA
199,Drug_477,EMA
181,Drug_196,FDA
463,Drug_475,EMA
159,Drug_218,EMA
376,Drug_46,FDA
371,Drug_274,EMA
357,Drug_215,FDA
341,Drug_286,FDA
385,Drug_274,EMA
378,Drug_220,EMA
305,Drug_480,EMA
244,Drug_352,FDA
102,Drug_149,EMA
448,Drug_460,EMA
10,Drug_376,FDA
110,Drug_214,FDA
20,Drug_393,EMA
492,Drug_419,FDA
107,Drug_389,EMA
442,Drug_191,EMA
244,Drug_210,EMA
443,Drug_371,EMA
88,Drug_357,FDA
435,Drug_311,EMA
131,Drug_190,EMA
121,Drug_206,EMA
402,Drug_36,FDA
52,Drug_494,FDA
405,Drug_474,EMA
62,Drug_414,EMA
400,Drug_290,EMA
375,Drug_159,FDA
74,Drug_493,FDA
84,Drug_154,EMA
209,Drug_200,FDA
470,Drug_490,FDA
24,Drug_365,EMA
447,Drug_177,EMA
151,Drug_107,EMA
149,Drug_2,FDA
145,Drug_121,FDA
102,Drug_111,FDA
200,Drug_12,FDA
447,Drug_393,EMA
479,Drug_43,EMA
94,Drug_465,EMA
230,Drug_107,FDA
68,Drug_82,EMA
230,Drug_178,FDA
156,Drug_334,EMA
302,Drug_392,EMA
444,Drug_33,FDA
182,Drug_52,FDA
382,Drug_103,EMA
107,Drug_257,FDA
384,Drug_456,FDA
56,Drug_254,EMA
370,Drug_164,EMA
475,Drug_433,EMA
382,Drug_486,FDA
334,Drug_213,EMA
480,Drug_221,FDA
435,Drug_225,EMA
294,Drug_243,FDA
175,Drug_2,EMA
421,Drug_437,FDA
256,Drug_468,FDA
47,Drug_215,FDA
251,Drug_300,EMA
134,Drug_251,EMA
290,Drug_152,EMA
242,Drug_320,EMA
180,Drug_125,EMA
29,Drug_364,FDA
266,Drug_403,EMA
171,Drug_333,FDA
322,Drug_86,EMA
175,Drug_420,FDA
229,Drug_253,EMA
425,Drug_495,FDA
409,Drug_336,EMA
311,Drug_274,FDA
369,Drug_325,EMA
391,Drug_139,EMA
469,Drug_172,FDA
369,Drug_31,EMA
424,Drug_398,EMA
272,Drug_119,EMA
26,Drug_407,FDA
121,Drug_358,FDA
397,Drug_202,EMA
48,Drug_321,FDA
372,Drug_156,EMA
361,Drug_98,EMA
98,Drug_166,EMA
144,Drug_350,EMA
156,Drug_250,FDA
464,Drug_337,EMA
94,Drug_430,EMA
449,Drug_331,FDA
240,Drug_99,FDA
280,Drug_141,FDA
91,Drug_143,EMA
311,Drug_13,FDA
32,Drug_234,FDA
89,Drug_37,EMA
470,Drug_370,EMA
364,Drug_88,FDA
129,Drug_373,EMA
330,Drug_208,FDA
140,Drug_404,EMA
35,Drug_422,EMA
101,Drug_412,FDA
185,Drug_137,FDA
443,Drug_31,EMA
212,Drug_288,EMA
428,Drug_90,EMA
320,Drug_229,EMA
377,Drug_219,FDA
145,Drug_323,EMA
106,Drug_107,EMA
284,Drug_8,EMA
282,Drug_472,FDA
111,Drug_95,FDA
416,Drug_196,FDA
110,Drug_410,FDA
267,Drug_15,FDA
307,Drug_352,EMA
449,Drug_382,EMA
415,Drug_281,FDA
441,Drug_104,FDA
148,Drug_119,FDA
455,Drug_203,FDA
311,Drug_55,FDA
263,Drug_404,FDA
204,Drug_287,EMA
223,Drug_307,EMA
86,Drug_186,FDA
348,Drug_270,FDA
6,Drug_63,EMA
189,Drug_127,FDA
453,Drug_21,FDA
473,Drug_376,FDA
236,Drug_422,EMA
296,Drug_16,FDA
345,Drug_25,EMA
68,Drug_67,EMA
193,Drug_188,EMA
230,Drug_495,EMA
312,Drug_58,EMA
493,Drug_126,FDA
204,Drug_74,EMA
390,Drug_84,FDA
181,Drug_402,FDA
316,Drug_331,FDA
448,Drug_198,FDA
153,Drug_345,FDA
327,Drug_127,FDA
82,Drug_419,FDA
409,Drug_299,EMA
364,Drug_221,FDA
411,Drug_308,FDA
444,Drug_134,EMA
174,Drug_393,EMA
402,Drug_293,FDA
263,Drug_247,EMA
166,Drug_453,EMA
319,Drug_200,EMA
248,Drug_91,FDA
372,Drug_188,FDA
422,Drug_196,EMA
250,Drug_207,FDA
429,Drug_98,FDA
158,Drug_190,EMA
473,Drug_364,FDA
442,Drug_201,EMA
344,Drug_448,EMA
487,Drug_233,EMA
370,Drug_363,EMA
286,Drug_161,FDA
134,Drug_351,FDA
38,Drug_63,FDA
352,Drug_8,FDA
498,Drug_385,EMA
161,Drug_51,EMA
308,Drug_146,EMA
107,Drug_406,FDA
382,Drug_117,FDA
198,Drug_401,FDA
401,Drug_245,EMA
297,Drug_427,EMA
68,Drug_21,FDA
397,Drug_103,FDA
194,Drug_493,FDA
138,Drug_104,EMA
152,Drug_211,EMA
328,Drug_13,EMA
107,Drug_164,FDA
227,Drug_181,EMA
221,Drug_74,FDA
390,Drug_216,FDA
428,Drug_261,FDA
309,Drug_334,EMA
330,Drug_298,EMA
241,Drug_307,FDA
17,Drug_18,FDA
381,Drug_147,EMA
375,Drug_440,FDA
494,Drug_50,EMA
282,Drug_448,FDA
415,Drug_191,FDA
12,Drug_301,FDA
491,Drug_360,FDA
469,Drug_228,EMA
267,Drug_358,FDA
484,Drug_420,FDA
30,Drug_224,EMA
317,Drug_82,EMA
475,Drug_63,FDA
299,Drug_491,FDA
230,Drug_169,EMA
367,Drug_46,FDA
193,Drug_483,EMA
256,Drug_282,EMA
157,Drug_288,FDA
263,Drug_39,EMA
107,Drug_254,FDA
16,Drug_139,FDA
242,Drug_294,EMA
479,Drug_96,FDA
133,Drug_167,FDA
340,Drug_163,FDA
192,Drug_378,EMA
44,Drug_97,EMA
463,Drug_477,EMA
3,Drug_308,EMA
182,Drug_256,EMA
460,Drug_453,EMA
437,Drug_275,EMA
372,Drug_110,FDA
300,Drug_173,FDA
262,Drug_255,FDA
212,Drug_94,FDA
391,Drug_472,EMA
240,Drug_38,FDA
76,Drug_95,EMA
195,Drug_202,EMA
421,Drug_90,EMA
46,Drug_33,EMA
334,Drug_474,FDA
135,Drug_442,EMA
367,Drug_442,EMA
471,Drug_448,EMA
153,Drug_92,FDA
332,Drug_457,FDA
338,Drug_420,FDA
228,Drug_459,FDA
7,Drug_3,EMA
480,Drug_64,EMA
59,Drug_290,FDA
389,Drug_416,EMA
141,Drug_81,EMA
333,Drug_478,FDA
219,Drug_27,FDA
19,Drug_316,EMA
301,Drug_161,EMA
291,Drug_380,EMA
152,Drug_410,EMA
392,Drug_38,EMA
394,Drug_478,EMA
222,Drug_420,EMA
449,Drug_77,FDA
426,Drug_378,EMA
240,Drug_189,EMA
454,Drug_267,EMA
11,Drug_199,EMA
264,Drug_185,EMA
411,Drug_474,EMA
210,Drug_82,FDA
211,Drug_197,FDA
405,Drug_214,EMA
308,Drug_28,FDA
11,Drug_44,EMA
81,Drug_337,FDA
482,Drug_235,EMA
54,Drug_483,EMA
138,Drug_415,FDA
459,Drug_496,FDA
378,Drug_45,FDA
51,Drug_84,FDA
470,Drug_331,FDA
199,Drug_74,EMA
473,Drug_163,FDA
136,Drug_487,FDA
377,Drug_128,FDA
54,Drug_306,FDA
332,Drug_213,FDA
14,Drug_106,FDA
463,Drug_397,EMA
444,Drug_24,FDA
98,Drug_106,EMA
196,Drug_137,FDA
299,Drug_24,EMA
204,Drug_369,EMA
53,Drug_271,FDA
65,Drug_219,EMA
401,Drug_421,EMA
488,Drug_46,FDA
104,Drug_21,EMA
105,Drug_14,FDA
430,Drug_176,FDA
200,Drug_2,EMA
16,Drug_471,EMA
44,Drug_205,FDA
481,Drug_401,EMA
260,Drug_47,FDA
277,Drug_287,EMA
475,Drug_451,EMA
297,Drug_108,FDA
488,Drug_177,FDA
430,Drug_298,FDA
390,Drug_463,EMA
338,Drug_52,FDA
36,Drug_34,EMA
443,Drug_402,EMA
454,Drug_205,FDA
46,Drug_221,FDA
449,Drug_42,EMA
97,Drug_116,FDA
256,Drug_340,FDA
194,Drug_370,FDA
497,Drug_105,FDA
114,Drug_52,FDA
262,Drug_432,FDA
169,Drug_96,FDA
312,Drug_388,FDA
419,Drug_363,EMA
429,Drug_294,FDA
35,Drug_353,EMA
104,Drug_453,EMA
418,Drug_205,EMA
415,Drug_326,FDA
210,Drug_227,FDA
469,Drug_278,FDA
126,Drug_199,EMA
452,Drug_169,EMA
270,Drug_409,FDA
76,Drug_463,FDA
460,Drug_355,EMA
374,Drug_204,FDA
247,Drug_257,EMA
6,Drug_215,EMA
22,Drug_269,FDA
92,Drug_298,FDA
459,Drug_409,EMA
170,Drug_38,FDA
356,Drug_4,FDA
462,Drug_13,EMA
357,Drug_8,EMA
274,Drug_43,EMA
40,Drug_70,FDA
16,Drug_52,EMA
268,Drug_28,FDA
261,Drug_101,FDA
451,Drug_213,EMA
183,Drug_229,FDA
78,Drug_113,FDA
420,Drug_294,FDA
421,Drug_490,EMA
418,Drug_104,FDA
137,Drug_130,FDA
116,Drug_279,EMA
394,Drug_458,FDA
461,Drug_208,FDA
56,Drug_193,EMA
259,Drug_300,FDA
150,Drug_62,EMA
178,Drug_330,EMA
223,Drug_152,EMA
412,Drug_68,FDA
163,Drug_444,FDA
111,Drug_236,FDA
41,Drug_462,FDA
195,Drug_45,EMA
491,Drug_43,EMA
11,Drug_324,EMA
387,Drug_136,FDA
142,Drug_280,FDA
391,Drug_348,EMA
472,Drug_20,FDA
323,Drug_495,EMA
359,Drug_243,EMA
12,Drug_34,FDA
140,Drug_94,EMA
212,Drug_490,FDA
143,Drug_141,FDA
481,Drug_205,EMA
286,Drug_301,FDA
436,Drug_494,FDA
198,Drug_408,FDA
220,Drug_238,EMA
366,Drug_298,FDA
163,Drug_201,EMA
374,Drug_431,FDA
73,Drug_121,FDA
327,Drug_146,EMA
482,Drug_7,EMA
378,Drug_310,FDA
453,Drug_479,FDA
228,Drug_424,FDA
98,Drug_470,FDA
266,Drug_155,EMA
410,Drug_150,EMA
274,Drug_194,EMA
471,Drug_439,FDA
402,Drug_457,EMA
46,Drug_210,EMA
48,Drug_7,FDA
363,Drug_233,FDA
236,Drug_452,EMA
259,Drug_313,EMA
47,Drug_317,EMA
292,Drug_334,FDA
419,Drug_113,FDA
368,Drug_18,FDA
89,Drug_437,FDA
479,Drug_6,FDA
221,Drug_499,FDA
323,Drug_465,EMA
319,Drug_200,EMA
299,Drug_217,EMA
331,Drug_335,EMA
293,Drug_252,FDA
364,Drug_444,EMA
435,Drug_390,FDA
15,Drug_119,FDA
140,Drug_86,EMA
291,Drug_102,FDA
112,Drug_477,EMA
419,Drug_310,FDA
26,Drug_181,FDA
59,Drug_178,EMA
453,Drug_96,EMA
395,Drug_186,FDA
112,Drug_172,FDA
408,Drug_154,FDA
426,Drug_477,EMA
229,Drug_217,FDA
438,Drug_459,FDA
408,Drug_314,FDA
366,Drug_14,FDA
131,Drug_89,FDA
434,Drug_86,FDA
109,Drug_331,EMA
279,Drug_485,EMA
57,Drug_20,FDA
238,Drug_329,FDA
150,Drug_8,FDA
3,Drug_285,EMA
244,Drug_422,EMA
135,Drug_282,EMA
120,Drug_441,EMA
366,Drug_18,EMA
155,Drug_360,EMA
444,Drug_493,EMA
328,Drug_176,EMA
164,Drug_385,EMA
439,Drug_392,EMA
443,Drug_325,FDA
499,Drug_136,FDA
232,Drug_452,EMA
337,Drug_451,FDA
293,Drug_231,FDA
323,Drug_204,EMA
202,Drug_67,FDA
227,Drug_179,EMA
202,Drug_185,FDA
115,Drug_434,EMA
6,Drug_367,FDA
424,Drug_489,FDA
425,Drug_129,EMA
87,Drug_419,FDA
480,Drug_351,EMA
250,Drug_400,EMA
273,Drug_209,FDA
128,Drug_427,FDA
238,Drug_30,FDA
316,Drug_189,FDA
60,Drug_36,FDA
221,Drug_198,EMA
435,Drug_137,FDA
384,Drug_51,EMA
7,Drug_52,EMA
101,Drug_448,FDA
489,Drug_300,FDA
492,Drug_263,EMA
409,Drug_147,EMA
406,Drug_439,FDA
241,Drug_225,EMA
160,Drug_156,EMA
320,Drug_220,FDA
229,Drug_496,EMA
59,Drug_307,EMA
402,Drug_500,EMA
389,Drug_383,EMA
267,Drug_201,FDA
45,Drug_54,EMA
342,Drug_473,EMA
10,Drug_431,EMA
310,Drug_355,FDA
254,Drug_333,FDA
464,Drug_92,FDA
276,Drug_137,EMA
435,Drug_280,FDA
4,Drug_414,EMA
185,Drug_149,EMA
78,Drug_425,FDA
237,Drug_131,EMA
13,Drug_48,FDA
212,Drug_428,EMA
248,Drug_24,EMA
331,Drug_465,FDA
125,Drug_311,EMA
480,Drug_339,FDA
378,Drug_382,EMA
252,Drug_218,EMA
463,Drug_361,FDA
14,Drug_380,FDA
130,Drug_425,FDA
266,Drug_316,FDA
92,Drug_144,FDA
38,Drug_133,EMA
287,Drug_391,EMA
443,Drug_474,EMA
370,Drug_489,FDA
191,Drug_369,FDA
143,Drug_174,EMA
331,Drug_483,FDA
361,Drug_373,EMA
205,Drug_206,EMA
276,Drug_466,FDA
255,Drug_436,FDA
115,Drug_194,FDA
379,Drug_332,EMA
158,Drug_214,FDA
113,Drug_254,EMA
363,Drug_195,FDA
429,Drug_289,FDA
458,Drug_202,EMA
427,Drug_18,FDA
280,Drug_411,EMA
11,Drug_486,FDA
145,Drug_274,FDA
104,Drug_405,EMA
289,Drug_214,EMA
131,Drug_145,EMA
338,Drug_324,EMA
200,Drug_327,EMA
295,Drug_275,FDA
485,Drug_369,EMA
378,Drug_193,FDA
26,Drug_337,EMA
49,Drug_237,EMA
325,Drug_26,FDA
66,Drug_216,FDA
419,Drug_221,EMA
68,Drug_101,EMA
73,Drug_255,FDA
219,Drug_452,EMA
84,Drug_354,EMA
77,Drug_228,EMA
365,Drug_71,EMA
39,Drug_397,FDA
166,Drug_228,FDA
432,Drug_448,FDA
157,Drug_270,EMA
94,Drug_344,EMA
356,Drug_73,EMA
95,Drug_279,FDA
397,Drug_418,EMA
247,Drug_50,FDA
143,Drug_254,FDA
315,Drug_493,EMA
191,Drug_265,FDA
44,Drug_160,EMA
363,Drug_195,FDA
408,Drug_329,EMA
185,Drug_114,EMA
135,Drug_209,FDA
397,Drug_196,EMA
465,Drug_56,EMA
413,Drug_170,FDA
201,Drug_104,EMA
333,Drug_433,FDA
187,Drug_131,FDA
376,Drug_263,FDA
227,Drug_426,EMA
251,Drug_380,EMA
94,Drug_213,FDA
95,Drug_119,FDA
72,Drug_442,EMA
245,Drug_15,EMA
281,Drug_420,FDA
429,Drug_313,FDA
336,Drug_175,EMA
430,Drug_137,FDA
216,Drug_216,FDA
321,Drug_352,FDA
468,Drug_311,FDA
167,Drug_183,FDA
285,Drug_474,EMA
5,Drug_136,EMA
75,Drug_445,EMA
28,Drug_81,FDA
389,Drug_16,FDA
311,Drug_231,FDA
301,Drug_369,FDA
58,Drug_255,FDA
318,Drug_358,EMA
245,Drug_226,FDA
