trial_id,outcome,adverse_effect,cost_usd
1877,Failure,None,48292.91
10445,Ongoing,Severe,14788.24
12483,Success,Mild,44612.6
1799,Ongoing,Severe,32218.52
7212,Success,None,5648.39
7465,Failure,Severe,46138.83
12524,Failure,Severe,49670.94
11244,Failure,Severe,41107.35
8639,Success,Mild,18321.47
11545,Ongoing,None,28415.47
4223,Success,None,20437.07
1303,Failure,Mild,43339.05
8039,Failure,Mild,12383.85
11206,Ongoing,Mild,17448.19
7508,Success,Mild,34952.98
1732,Failure,None,10549.68
14944,Success,None,15358.61
1483,Success,None,30168.36
8321,Failure,None,35538.41
9028,Failure,Mild,44277.13
14892,Success,Severe,22570.39
8203,Success,Mild,41225.85
12914,Failure,Mild,18144.46
2051,Success,Mild,11088.2
5242,Success,Severe,9646.03
10741,Success,None,10261.99
10715,Ongoing,None,42340.27
4197,Ongoing,None,40816.18
14483,Ongoing,None,12667.62
12149,Success,None,33423.31
4347,Success,None,41291.36
7995,Success,None,20536.53
9277,Success,Severe,43537.02
14596,Failure,None,35192.13
833,Success,None,5779.44
7044,Ongoing,Mild,35145.8
610,Ongoing,Severe,37937.3
7787,Ongoing,Mild,39694.37
10013,Success,None,4919.28
1412,Ongoing,Mild,48386.37
427,Failure,Mild,40305.02
9267,Ongoing,Severe,20622.9
104,Success,Severe,16206.64
9621,Ongoing,Severe,37970.43
10486,Success,None,36285.36
12420,Ongoing,Mild,1214.76
2726,Ongoing,Mild,48043.46
3672,Ongoing,None,37559.4
13423,Failure,Severe,29582.42
8924,Failure,Mild,19772.14
6440,Failure,Severe,21204.63
11514,Ongoing,Severe,28490.85
10761,Ongoing,None,42566.7
11452,Failure,Mild,1475.35
3700,Failure,Mild,44760.29
9408,Ongoing,Severe,19889.4
14336,Ongoing,Mild,45113.17
8460,Ongoing,None,28096.76
5886,Ongoing,Severe,2687.92
14409,Success,Mild,8490.72
9225,Success,Mild,20988.19
7246,Success,None,12832.8
9100,Failure,Severe,18597.16
2802,Ongoing,Mild,25992.56
12762,Failure,Mild,26220.55
2774,Ongoing,Mild,40290.36
2473,Ongoing,None,16747.43
6304,Success,None,21994.7
14714,Ongoing,None,12096.77
8478,Failure,Mild,1975.68
11830,Ongoing,None,47137.24
10374,Failure,Severe,2636.55
9365,Failure,Severe,45174.25
8855,Ongoing,Mild,6923.4
10941,Success,None,43392.5
9454,Success,None,6934.09
2087,Failure,None,21333.79
1865,Failure,Severe,49394.01
6292,Ongoing,Mild,8405.58
1202,Failure,None,27273.13
12241,Ongoing,Mild,41342.63
5475,Failure,Mild,10818.42
10836,Success,Severe,14850.88
4248,Ongoing,None,49261.36
14261,Failure,None,5431.57
9155,Failure,None,48985.63
12992,Failure,Mild,14766.83
6001,Success,None,35424.61
13290,Failure,Severe,33641.37
3691,Failure,None,8747.65
13619,Success,None,31355.54
8491,Success,None,33832.62
10513,Failure,Mild,43263.38
382,Failure,Severe,6050.52
8782,Ongoing,None,7078.76
5492,Ongoing,Mild,35941.6
12482,Failure,None,12746.2
5097,Success,Mild,37879.49
9960,Failure,Mild,9161.89
499,Success,Severe,39717.8
9800,Success,Severe,43893.95
2430,Success,Severe,29711.95
13082,Failure,Mild,22111.6
6851,Ongoing,Severe,9107.89
6816,Failure,Severe,35258.42
6457,Ongoing,None,43220.92
9054,Failure,Severe,23152.62
4068,Ongoing,Severe,42636.05
8706,Success,None,15775.08
3831,Success,None,39355.56
5725,Success,Severe,19757.4
2807,Ongoing,Mild,16599.41
7928,Success,Severe,12903.09
10160,Success,Mild,16231.65
4819,Failure,Severe,24116.52
11544,Ongoing,None,23349.14
4337,Ongoing,Severe,5269.39
5294,Success,Severe,13086.34
10452,Ongoing,None,20786.89
11117,Ongoing,Severe,8071.17
14709,Success,Mild,34499.82
3842,Ongoing,None,39498.88
11547,Failure,Mild,16835.74
5845,Failure,None,40577.18
10053,Ongoing,None,5419.8
2277,Success,Mild,16057.78
5637,Ongoing,None,47180.17
14371,Success,None,39376.22
12040,Ongoing,Severe,23903.18
14766,Failure,Mild,7995.37
8520,Failure,Mild,2497.37
2764,Ongoing,None,23388.65
3018,Ongoing,None,22681.24
11331,Success,Mild,33114.19
4187,Failure,None,5831.04
12060,Failure,Mild,45878.13
12286,Ongoing,Severe,9718.07
6824,Success,Severe,4732.06
13828,Success,Severe,47350.57
2547,Ongoing,Severe,41807.74
3282,Failure,Severe,39030.84
7206,Success,Mild,27809.13
2563,Success,Mild,40894.89
12732,Failure,Severe,5904.5
4004,Success,None,15789.28
3517,Failure,Mild,29583.17
14373,Success,Mild,9383.95
3649,Ongoing,None,19905.98
6115,Failure,None,19019.17
5318,Failure,None,30311.17
9451,Success,None,24440.15
10198,Success,Severe,25132.64
9903,Success,None,49700.9
3663,Failure,Severe,39063.86
7562,Success,Mild,5478.34
5944,Ongoing,Severe,3915.25
1514,Success,None,21267.13
4961,Ongoing,Mild,30235.35
7450,Success,None,6308.6
8496,Ongoing,Severe,39491.61
844,Ongoing,None,35889.24
10247,Ongoing,Severe,15263.12
5363,Failure,Severe,31380.4
13723,Success,None,43936.74
3809,Failure,Mild,5383.04
9620,Success,Mild,4432.9
8568,Failure,Severe,16872.13
1917,Failure,None,31882.68
1580,Ongoing,Mild,41017.71
12223,Failure,None,25255.75
10285,Failure,Severe,8891.34
8920,Ongoing,Mild,22275.05
10862,Ongoing,Severe,32048.24
14689,Failure,None,11564.43
11059,Success,Severe,40418.76
12100,Success,Mild,19046.07
2247,Failure,None,24083.67
9702,Failure,Severe,2756.44
14513,Failure,None,4787.74
6837,Failure,None,22349.26
5757,Ongoing,None,7443.45
275,Ongoing,Mild,47962.38
7917,Failure,Severe,5975.14
11728,Failure,None,19016.12
7807,Success,None,9515.3
12667,Ongoing,Mild,26899.92
2664,Failure,Mild,34593.98
13555,Ongoing,Severe,3695.55
9044,Ongoing,Severe,27246.57
1417,Ongoing,None,48488.95
2985,Ongoing,None,20556.77
6730,Success,None,43626.18
3577,Failure,None,14903.01
14517,Ongoing,Mild,22102.65
14217,Failure,None,37063.27
5154,Ongoing,None,27850.79
3724,Failure,None,21191.33
1551,Success,Mild,34405.05
2485,Ongoing,Mild,15104.6
14691,Success,Mild,38767.52
12861,Failure,None,7991.76
5766,Success,None,23953.83
7580,Failure,Mild,3203.08
4107,Success,Severe,39094.68
11578,Success,None,15901.56
12566,Failure,Mild,14676.38
5538,Success,Severe,10451.53
5561,Success,Severe,2226.91
6447,Success,None,5662.0
1816,Success,Mild,33495.05
5544,Ongoing,Mild,44729.46
1386,Success,Mild,38936.41
12851,Failure,Mild,48133.0
7371,Failure,Mild,49696.8
14565,Ongoing,Severe,36566.92
457,Failure,Severe,48117.81
6234,Ongoing,None,41465.79
10507,Success,Severe,16278.65
13133,Success,Mild,17500.96
13825,Success,Severe,6051.9
1278,Failure,Severe,48542.77
6597,Success,None,24952.1
8236,Ongoing,Mild,34911.42
4653,Success,None,48582.08
973,Failure,None,47467.32
5044,Ongoing,None,13819.33
12290,Success,Severe,27065.05
1423,Failure,Mild,14793.64
8584,Failure,None,36743.1
7104,Success,Severe,2993.12
9324,Success,None,21554.17
8956,Failure,None,15847.83
10509,Failure,Mild,8703.77
9166,Ongoing,None,38713.75
12010,Failure,None,10523.3
2974,Success,Severe,7395.38
248,Ongoing,Mild,35384.52
14526,Failure,Severe,39467.77
8949,Success,None,47106.66
4732,Success,None,24797.23
5549,Ongoing,Severe,1171.87
11647,Failure,Severe,36055.02
13903,Success,Severe,33151.77
14848,Success,Mild,43186.92
5827,Failure,Severe,36443.49
4800,Success,Severe,39393.51
12334,Failure,Mild,1753.91
3202,Success,Severe,19098.59
4444,Failure,Severe,26239.48
275,Failure,None,36606.29
13937,Success,Mild,35860.1
749,Failure,Severe,30096.81
2619,Failure,Mild,24853.11
2616,Failure,Severe,1439.57
14110,Success,None,36070.8
9363,Failure,None,45104.77
13467,Success,None,18067.63
1807,Ongoing,Severe,35633.15
11459,Ongoing,Mild,26289.02
4426,Ongoing,None,15499.56
5711,Success,Mild,25917.42
9970,Failure,Severe,31818.84
13890,Ongoing,Mild,24283.79
3173,Failure,Mild,39242.04
8091,Success,Severe,4366.65
475,Failure,None,23795.64
9502,Ongoing,None,42562.08
6772,Ongoing,Mild,18301.84
6974,Ongoing,Severe,6608.34
14789,Ongoing,Mild,44597.7
12918,Failure,None,4453.16
3234,Success,Severe,19957.81
8093,Failure,Severe,48157.66
1557,Ongoing,None,32610.77
8626,Failure,None,22129.16
12033,Success,None,30031.57
8025,Success,None,1812.48
6105,Ongoing,Severe,29568.04
273,Ongoing,Mild,46532.48
13039,Failure,Severe,6275.6
9781,Ongoing,Mild,6871.56
10392,Success,Severe,8331.18
8853,Ongoing,Severe,16440.19
9304,Failure,Severe,22466.3
5194,Ongoing,None,31417.19
11935,Ongoing,Mild,42179.37
11236,Success,Severe,39234.05
8277,Ongoing,Severe,47030.09
12214,Success,None,10425.89
4285,Ongoing,Mild,8159.32
14207,Ongoing,Severe,46266.18
8325,Success,Mild,19166.93
3896,Success,Mild,49936.16
8681,Failure,Severe,28061.32
10262,Success,None,15316.7
14483,Ongoing,None,18446.12
8932,Ongoing,Mild,2678.54
3509,Ongoing,Mild,36536.91
7659,Success,Mild,46623.26
9200,Failure,Mild,19943.88
9671,Success,Severe,41409.19
5219,Ongoing,Severe,43469.73
12128,Ongoing,Mild,37409.65
11504,Success,Mild,9789.43
14324,Ongoing,Severe,37380.6
1294,Ongoing,Mild,38796.08
7496,Ongoing,None,43557.99
7040,Ongoing,Mild,19798.13
14616,Success,Mild,42338.37
11854,Ongoing,Mild,44741.4
314,Success,Severe,24668.51
1278,Success,Severe,39601.22
6087,Failure,Severe,49493.67
12106,Success,None,31736.55
13848,Ongoing,Severe,39577.35
56,Failure,Severe,13766.35
3411,Ongoing,Severe,30224.87
9139,Failure,Severe,9832.89
851,Failure,Severe,37594.63
1354,Success,Mild,30331.97
11737,Ongoing,None,43071.98
12357,Success,Severe,16297.38
7713,Success,Mild,22821.54
10931,Ongoing,None,48043.04
9951,Failure,Mild,10757.38
3700,Ongoing,Severe,27494.61
5011,Failure,None,28811.44
5391,Success,Mild,4317.11
1810,Success,Severe,11352.3
5775,Ongoing,None,20419.25
4696,Failure,Mild,14958.08
4597,Success,Severe,10162.95
2953,Success,Mild,16425.71
2346,Success,Mild,9841.23
5237,Ongoing,None,20893.69
2493,Failure,Mild,36415.91
450,Failure,Mild,44381.43
11631,Failure,Mild,7900.71
4878,Failure,Mild,12255.35
6045,Ongoing,Mild,49279.02
13775,Failure,Mild,22399.24
13218,Success,Mild,20744.13
6434,Success,Mild,24570.7
2199,Ongoing,None,30299.63
3540,Failure,None,48094.82
330,Success,Mild,13245.72
9583,Success,Severe,40203.59
8156,Ongoing,Severe,40608.52
8323,Success,None,1536.82
8711,Ongoing,Severe,15357.9
12717,Success,Severe,18595.57
4912,Failure,None,17278.58
12756,Ongoing,Mild,20338.53
6637,Success,Severe,35943.81
7077,Failure,Severe,1796.16
8098,Ongoing,Mild,46179.38
2603,Success,Severe,44696.8
9578,Failure,Mild,20768.65
2344,Success,None,25513.9
10055,Ongoing,None,32685.18
10336,Success,None,47382.14
11911,Ongoing,Mild,19502.74
3826,Success,None,48058.04
5666,Failure,None,36052.84
2549,Success,None,4839.15
2930,Ongoing,Severe,29709.63
5525,Ongoing,None,41392.93
11286,Failure,Mild,11316.8
14155,Success,Mild,37411.33
12983,Ongoing,Severe,47700.47
12445,Failure,None,2815.28
175,Success,None,14320.53
2861,Ongoing,None,3859.55
12965,Ongoing,Mild,28355.57
14958,Success,None,24381.62
8945,Ongoing,Mild,43219.53
9385,Ongoing,Severe,23467.94
6761,Failure,None,37448.83
5406,Ongoing,Severe,1660.75
9959,Success,None,32243.95
512,Failure,Mild,33908.91
4026,Failure,Mild,15760.66
477,Ongoing,Mild,10684.2
3125,Ongoing,Severe,34772.13
6252,Ongoing,None,16129.68
14014,Success,Mild,39640.32
6253,Success,None,23390.45
9324,Success,Mild,47043.94
12797,Success,Mild,29160.09
2048,Success,None,25854.18
6451,Ongoing,Mild,49048.2
8227,Success,Severe,38630.42
4919,Failure,None,8124.4
5158,Success,Severe,17232.93
14492,Ongoing,None,46585.44
14693,Ongoing,Severe,33109.1
693,Failure,None,17859.3
7067,Failure,Severe,37515.95
13168,Ongoing,Severe,10173.82
6774,Success,Severe,5159.85
2868,Failure,Severe,22367.1
13071,Success,Severe,46488.48
4482,Ongoing,Severe,38351.21
2687,Success,Severe,47037.57
12642,Failure,Severe,40541.76
5537,Success,None,22954.8
4537,Ongoing,Mild,31754.65
5966,Ongoing,Severe,16769.5
197,Success,Mild,19363.34
12218,Success,None,41330.28
13189,Ongoing,Mild,3959.16
2897,Failure,Mild,40228.72
235,Ongoing,Mild,47779.47
11145,Failure,None,42809.9
2153,Ongoing,Mild,49023.76
13625,Ongoing,Severe,40955.69
864,Success,Mild,16962.23
8615,Ongoing,None,24775.12
5853,Failure,Mild,19326.34
12566,Success,None,21052.69
2892,Failure,Severe,47112.83
4140,Failure,Mild,16626.84
12105,Ongoing,None,42454.9
6961,Failure,Severe,25302.81
6864,Failure,None,44992.45
6064,Failure,Severe,30759.92
13147,Failure,None,16674.22
6597,Ongoing,Severe,32388.14
4129,Failure,None,40194.15
6934,Failure,Mild,8898.73
7931,Failure,Mild,25595.12
5838,Success,Mild,7944.82
9645,Failure,Mild,4578.22
3110,Success,Mild,31185.35
2669,Ongoing,Mild,45608.63
2892,Failure,Mild,46975.4
1267,Failure,Mild,12503.19
7679,Ongoing,None,20635.76
11399,Failure,None,16050.38
557,Ongoing,Mild,47856.65
3971,Failure,Mild,11698.15
11447,Ongoing,Severe,45531.49
4230,Ongoing,None,44563.28
5521,Failure,Mild,46265.75
483,Success,Severe,15149.56
9988,Ongoing,Mild,22626.89
993,Failure,None,5049.09
8026,Ongoing,None,2512.57
8828,Success,None,19452.92
13679,Failure,None,26264.61
5457,Success,None,26549.24
13972,Ongoing,None,46159.81
10876,Ongoing,Mild,38948.66
2106,Failure,Severe,30971.26
2296,Success,None,31802.74
2259,Success,Mild,33008.67
6046,Ongoing,Severe,30300.66
14716,Success,Severe,37310.93
14953,Success,None,30615.06
3818,Success,Severe,42655.67
1762,Success,Mild,24378.77
13976,Success,None,22702.93
5931,Ongoing,Severe,35313.48
6196,Ongoing,Mild,10294.99
4235,Failure,Severe,34335.33
4943,Failure,None,41753.72
1706,Success,Severe,33215.89
3785,Success,Severe,24024.7
951,Ongoing,None,29128.43
6691,Failure,Mild,5047.22
8163,Ongoing,Severe,41385.69
331,Ongoing,Severe,26569.67
1250,Failure,None,12198.02
571,Ongoing,None,30919.49
1293,Success,None,4777.91
3337,Ongoing,Mild,26616.04
4537,Failure,None,1239.03
8842,Ongoing,Mild,26834.67
10497,Success,Severe,3522.04
3218,Failure,Mild,12885.13
401,Failure,Severe,6746.17
5189,Success,Mild,39728.05
1135,Ongoing,Severe,6354.93
8369,Success,Severe,2998.49
10852,Failure,Severe,34572.4
3703,Ongoing,Mild,16768.51
9143,Failure,None,24954.79
7995,Ongoing,Severe,14535.39
835,Success,None,6873.81
10395,Success,Severe,11070.3
12052,Failure,None,33539.43
6971,Ongoing,Mild,10833.27
10942,Failure,Mild,46154.17
7880,Success,None,46306.66
12759,Ongoing,None,46397.38
5791,Success,Severe,2328.44
7797,Success,Mild,48357.87
8576,Failure,Mild,18202.26
13988,Ongoing,Mild,22357.14
714,Failure,None,24815.34
3164,Ongoing,Severe,33312.66
3798,Failure,None,47409.67
10632,Failure,Severe,26820.73
13694,Ongoing,Severe,24276.16
12381,Success,None,2817.63
3184,Ongoing,Mild,48097.36
1579,Failure,Severe,29509.85
9214,Ongoing,Mild,20698.38
14930,Ongoing,None,12353.33
4423,Success,None,12866.65
2231,Success,Severe,34069.38
1002,Ongoing,None,45685.45
407,Ongoing,Severe,16558.22
5546,Success,Mild,43415.34
1118,Ongoing,Severe,11744.93
11285,Failure,Mild,22617.4
4849,Success,Severe,15759.96
5543,Failure,Severe,47965.46
5044,Failure,None,44846.62
4005,Ongoing,Mild,35113.36
2116,Failure,Severe,33057.49
262,Ongoing,Mild,42935.28
6642,Success,Severe,15127.2
686,Failure,None,9876.37
3514,Success,None,6743.52
1141,Success,None,29101.23
12044,Success,None,12018.99
12635,Success,None,48023.67
7932,Failure,Severe,46984.55
9341,Failure,Mild,30342.38
4859,Failure,Mild,6102.41
10980,Success,Mild,37731.05
6910,Failure,Severe,44901.96
3233,Success,Severe,18042.11
9984,Ongoing,None,24740.45
10498,Success,Severe,33203.5
7154,Failure,None,9542.57
12996,Failure,Mild,19461.22
1035,Failure,Severe,4434.6
2260,Failure,Severe,16264.36
10073,Ongoing,Mild,14658.07
117,Failure,None,3288.51
11547,Ongoing,Severe,40228.67
9905,Ongoing,Mild,9364.08
5328,Ongoing,None,46276.45
10721,Failure,Mild,40520.2
11422,Ongoing,Mild,1216.88
894,Success,Mild,38440.5
6824,Failure,Mild,37452.54
2700,Success,None,29867.21
7398,Ongoing,Severe,5878.45
10144,Failure,Severe,15074.26
8061,Success,Mild,29612.02
1075,Success,Mild,42526.5
2481,Ongoing,None,42698.73
2266,Failure,Severe,27614.11
4180,Failure,Mild,35075.67
6147,Success,None,18344.25
9254,Failure,Severe,46966.35
13262,Ongoing,Mild,21057.24
11989,Ongoing,None,33248.59
7698,Failure,Severe,43117.72
6249,Failure,Mild,33810.66
7133,Success,Severe,49924.85
8548,Failure,None,48426.3
7157,Success,Severe,10033.21
5389,Success,Severe,31018.54
8724,Failure,None,39055.44
824,Ongoing,Mild,2272.15
3588,Failure,Severe,8523.75
4374,Success,Mild,20955.33
8573,Failure,Mild,6388.33
11085,Success,Mild,42757.08
2141,Success,Severe,28720.55
9685,Failure,Mild,4322.85
13910,Success,Severe,14824.53
10237,Success,Mild,18393.72
12241,Failure,Severe,34620.81
5220,Success,None,21176.36
6516,Success,Mild,45303.74
3512,Ongoing,None,28400.12
10201,Ongoing,None,48601.84
11092,Failure,Mild,45473.77
4200,Failure,None,48564.68
7383,Failure,None,33928.69
8052,Success,Mild,17855.48
6331,Failure,Severe,46566.62
9661,Success,Mild,25882.2
2143,Ongoing,Mild,14086.03
946,Failure,None,37256.0
13115,Failure,Severe,34301.69
14322,Success,Severe,36016.5
4927,Success,Severe,38319.12
3627,Ongoing,None,5284.97
13470,Ongoing,Severe,14122.71
14187,Failure,Mild,27688.91
4109,Ongoing,None,24383.0
2887,Success,Severe,26015.76
3392,Success,Mild,35801.74
10564,Failure,None,36348.37
8986,Ongoing,None,12340.44
4458,Failure,Severe,47458.79
590,Ongoing,Mild,12447.93
1270,Failure,Mild,8645.2
11613,Failure,Mild,41591.4
3162,Ongoing,Mild,15004.88
13763,Success,Severe,18503.95
14628,Success,None,21079.86
13103,Ongoing,Mild,33478.17
98,Success,Mild,20792.69
5680,Ongoing,Severe,19463.43
11274,Ongoing,Mild,2048.49
8746,Success,None,7623.15
2138,Failure,Severe,16936.52
6401,Success,Severe,16547.03
10221,Success,None,8940.99
12726,Failure,Mild,40843.04
6534,Failure,None,29036.1
135,Ongoing,Severe,21789.31
9065,Ongoing,Severe,27356.9
4685,Failure,Mild,38304.5
6989,Success,Severe,19693.84
2703,Ongoing,Severe,44647.15
6844,Success,Severe,7362.49
10098,Ongoing,Mild,25643.12
7329,Ongoing,None,42182.39
6647,Ongoing,None,43675.1
2956,Success,None,21415.62
14913,Ongoing,Severe,35081.57
14303,Ongoing,Severe,46198.23
4754,Failure,Severe,42155.2
6315,Success,Mild,34659.84
6212,Success,Severe,22208.42
4873,Success,None,5491.97
10877,Failure,Mild,41772.93
4176,Success,None,9553.13
1387,Failure,Severe,33253.39
1641,Ongoing,Severe,10541.58
8164,Failure,Mild,35831.95
1663,Success,Mild,47255.65
709,Ongoing,Mild,15934.29
13668,Failure,Severe,48215.51
12007,Failure,None,19227.34
8065,Ongoing,Mild,4394.0
3950,Success,Mild,43248.01
8997,Ongoing,Severe,10018.08
11720,Failure,Mild,6715.57
13391,Success,Mild,34782.69
8632,Ongoing,Mild,34476.77
11643,Failure,None,31654.82
680,Failure,Mild,21355.77
631,Ongoing,Severe,9991.76
3251,Ongoing,None,44422.27
8529,Failure,None,28488.47
5252,Ongoing,Severe,12281.1
5477,Success,None,11692.75
14735,Ongoing,Severe,44141.96
13199,Ongoing,Severe,49211.68
10636,Ongoing,Severe,37395.02
3611,Failure,None,26759.85
7888,Failure,None,45779.98
9499,Success,Mild,14493.69
7763,Ongoing,Mild,24346.69
1179,Ongoing,Severe,33913.36
9031,Success,None,40282.22
12208,Ongoing,Severe,23008.34
10794,Failure,None,32424.43
14258,Ongoing,Mild,10808.56
6641,Success,Mild,37887.25
6501,Failure,Severe,42558.78
4235,Ongoing,Mild,21963.79
6563,Success,Severe,32270.59
14567,Success,Mild,9196.33
4444,Success,None,34705.43
13958,Ongoing,Severe,19884.6
13733,Success,Mild,12047.49
10496,Failure,Severe,29327.58
14470,Success,Mild,15901.58
5812,Success,None,29459.5
4574,Success,None,33477.0
3288,Ongoing,Mild,16086.01
2128,Ongoing,None,10741.1
1165,Ongoing,Mild,1939.29
12169,Failure,None,9050.24
10165,Success,None,5440.21
10681,Success,None,43866.46
11547,Ongoing,Mild,43784.79
10854,Ongoing,Mild,28606.94
54,Failure,Mild,23668.93
13099,Ongoing,Severe,17152.82
14418,Success,Severe,35684.05
8956,Success,Mild,28004.55
12019,Failure,Mild,17446.59
14563,Ongoing,Severe,12090.64
8880,Success,Mild,10229.18
8680,Ongoing,Mild,32343.24
3090,Success,None,20238.05
3101,Failure,Severe,26928.29
12309,Success,Severe,27949.67
7667,Ongoing,Severe,45567.22
4537,Success,Mild,38743.5
4471,Success,Severe,15801.43
4792,Success,Mild,47691.26
14134,Success,Severe,1235.51
8229,Success,Mild,39633.52
8972,Failure,None,15648.09
10225,Failure,Mild,36560.96
10568,Ongoing,None,41505.41
6585,Success,Severe,10202.37
14125,Success,None,23450.73
6577,Ongoing,Severe,49101.21
1568,Failure,None,2086.95
2321,Ongoing,Mild,30984.11
14128,Ongoing,Mild,16878.23
6191,Ongoing,Severe,42524.78
5530,Failure,None,6024.36
14300,Failure,Severe,42828.76
4264,Failure,Severe,33208.93
13850,Failure,Severe,28407.25
725,Failure,Mild,39296.78
1306,Failure,Mild,47012.72
1792,Ongoing,None,37338.66
13791,Failure,Severe,36392.15
1832,Ongoing,None,45044.1
13842,Success,None,2231.35
6972,Ongoing,None,3541.58
2736,Success,Mild,29833.0
599,Ongoing,Mild,1741.3
3664,Failure,Mild,46083.1
987,Failure,Mild,19352.05
1489,Ongoing,None,9826.81
1166,Ongoing,Mild,16891.08
4802,Success,Severe,6519.87
6180,Success,Severe,2860.14
