trial_id,study_id,study_phase
13255,156,Phase 1
13256,88,Phase 3
13257,87,Phase 2
13258,43,Phase 2
13259,163,Phase 2
13260,91,Phase 3
13261,167,Phase 3
13262,179,Phase 3
13263,152,Phase 1
13264,42,Phase 3
13265,51,Phase 3
13266,190,Phase 3
13267,159,Phase 2
13268,13,Phase 1
13269,51,Phase 2
13270,178,Phase 1
13271,88,Phase 3
13272,194,Phase 1
13273,137,Phase 3
13274,107,Phase 3
13275,78,Phase 2
13276,54,Phase 2
13277,154,Phase 2
13278,146,Phase 3
13279,53,Phase 1
13280,188,Phase 3
13281,25,Phase 1
13282,178,Phase 1
13283,174,Phase 1
13284,197,Phase 2
13285,2,Phase 1
13286,91,Phase 1
13287,87,Phase 2
13288,5,Phase 1
13289,187,Phase 3
13290,64,Phase 3
13291,80,Phase 2
13292,127,Phase 2
13293,159,Phase 1
13294,2,Phase 3
13295,179,Phase 3
13296,174,Phase 2
13297,155,Phase 1
13298,25,Phase 3
13299,2,Phase 2
13300,200,Phase 2
13301,97,Phase 2
13302,185,Phase 2
13303,180,Phase 1
13304,20,Phase 1
13305,91,Phase 1
13306,13,Phase 3
13307,111,Phase 3
13308,119,Phase 2
13309,184,Phase 2
13310,6,Phase 2
13311,64,Phase 3
13312,107,Phase 1
13313,134,Phase 3
13314,72,Phase 2
13315,58,Phase 3
13316,96,Phase 3
13317,101,Phase 2
13318,50,Phase 3
13319,149,Phase 2
13320,83,Phase 3
13321,32,Phase 2
13322,13,Phase 2
13323,114,Phase 1
13324,106,Phase 1
13325,60,Phase 1
13326,121,Phase 3
13327,93,Phase 2
13328,134,Phase 3
13329,7,Phase 2
13330,82,Phase 2
13331,176,Phase 1
13332,161,Phase 3
13333,184,Phase 2
13334,96,Phase 3
13335,23,Phase 1
13336,137,Phase 2
13337,20,Phase 2
13338,78,Phase 1
13339,140,Phase 2
13340,135,Phase 1
13341,2,Phase 2
13342,186,Phase 3
13343,190,Phase 2
13344,108,Phase 2
13345,181,Phase 2
13346,107,Phase 1
13347,121,Phase 3
13348,93,Phase 1
13349,144,Phase 3
13350,46,Phase 3
13351,4,Phase 3
13352,98,Phase 2
13353,162,Phase 2
13354,147,Phase 2
13355,160,Phase 2
13356,79,Phase 2
13357,2,Phase 2
13358,48,Phase 1
13359,43,Phase 1
13360,179,Phase 3
13361,181,Phase 2
13362,126,Phase 3
13363,117,Phase 1
13364,197,Phase 1
13365,34,Phase 1
13366,194,Phase 3
13367,111,Phase 1
13368,136,Phase 2
13369,194,Phase 1
13370,133,Phase 3
13371,38,Phase 3
13372,198,Phase 3
13373,121,Phase 3
13374,4,Phase 2
13375,137,Phase 3
13376,12,Phase 3
13377,143,Phase 3
13378,93,Phase 2
13379,85,Phase 3
13380,44,Phase 3
13381,8,Phase 2
13382,56,Phase 3
13383,70,Phase 3
13384,148,Phase 3
13385,144,Phase 2
13386,187,Phase 2
13387,172,Phase 3
13388,21,Phase 2
13389,47,Phase 3
13390,46,Phase 1
13391,31,Phase 3
13392,108,Phase 2
13393,115,Phase 3
13394,44,Phase 2
13395,174,Phase 3
13396,71,Phase 1
13397,156,Phase 1
13398,45,Phase 3
13399,164,Phase 2
13400,194,Phase 3
13401,166,Phase 2
13402,33,Phase 3
13403,17,Phase 1
13404,107,Phase 3
13405,142,Phase 1
13406,70,Phase 3
13407,95,Phase 2
13408,36,Phase 3
13409,165,Phase 1
13410,180,Phase 3
13411,141,Phase 1
13412,88,Phase 3
13413,3,Phase 2
13414,32,Phase 1
13415,19,Phase 3
13416,194,Phase 1
13417,160,Phase 1
13418,12,Phase 3
13419,191,Phase 3
13420,42,Phase 1
13421,50,Phase 2
13422,73,Phase 1
13423,147,Phase 1
13424,74,Phase 3
13425,108,Phase 2
13426,168,Phase 2
13427,21,Phase 3
13428,112,Phase 3
13429,184,Phase 1
13430,120,Phase 3
13431,26,Phase 3
13432,54,Phase 2
13433,193,Phase 1
13434,196,Phase 1
13435,173,Phase 3
13436,26,Phase 1
13437,40,Phase 2
13438,88,Phase 1
13439,50,Phase 2
13440,91,Phase 1
13441,117,Phase 1
13442,171,Phase 1
13443,83,Phase 2
13444,108,Phase 2
13445,14,Phase 1
13446,187,Phase 1
13447,126,Phase 2
13448,65,Phase 1
13449,51,Phase 3
13450,21,Phase 3
13451,176,Phase 3
13452,79,Phase 1
13453,36,Phase 1
13454,16,Phase 2
13455,164,Phase 1
13456,99,Phase 2
13457,90,Phase 1
13458,91,Phase 1
13459,75,Phase 1
13460,38,Phase 1
13461,2,Phase 2
13462,94,Phase 3
13463,101,Phase 3
13464,15,Phase 1
13465,156,Phase 1
13466,72,Phase 2
13467,112,Phase 2
13468,160,Phase 3
13469,17,Phase 3
13470,108,Phase 2
13471,50,Phase 1
13472,192,Phase 2
13473,190,Phase 2
13474,61,Phase 1
13475,53,Phase 2
13476,178,Phase 1
13477,90,Phase 3
13478,137,Phase 1
13479,26,Phase 3
13480,82,Phase 1
13481,142,Phase 2
13482,89,Phase 1
13483,141,Phase 2
13484,16,Phase 3
13485,48,Phase 2
13486,107,Phase 3
13487,126,Phase 1
13488,62,Phase 3
13489,9,Phase 2
13490,58,Phase 2
13491,89,Phase 2
13492,14,Phase 3
13493,99,Phase 1
13494,109,Phase 1
13495,123,Phase 3
13496,3,Phase 2
13497,102,Phase 2
13498,159,Phase 2
13499,196,Phase 2
13500,104,Phase 3
13501,162,Phase 3
13502,107,Phase 3
13503,10,Phase 2
13504,112,Phase 1
13505,167,Phase 2
13506,134,Phase 3
13507,109,Phase 3
13508,168,Phase 1
13509,104,Phase 2
13510,1,Phase 2
13511,196,Phase 1
13512,133,Phase 1
13513,45,Phase 1
13514,153,Phase 1
13515,59,Phase 1
13516,29,Phase 1
13517,93,Phase 1
13518,95,Phase 1
13519,140,Phase 2
13520,122,Phase 2
13521,53,Phase 1
13522,186,Phase 2
13523,56,Phase 2
13524,193,Phase 2
13525,105,Phase 1
13526,52,Phase 3
13527,102,Phase 3
13528,197,Phase 1
13529,41,Phase 3
13530,158,Phase 3
13531,13,Phase 3
13532,138,Phase 3
13533,77,Phase 1
13534,65,Phase 3
13535,51,Phase 3
13536,186,Phase 2
13537,54,Phase 3
13538,113,Phase 2
13539,143,Phase 2
13540,192,Phase 2
13541,185,Phase 3
13542,154,Phase 1
13543,84,Phase 1
13544,147,Phase 3
13545,8,Phase 1
13546,142,Phase 1
13547,69,Phase 2
13548,106,Phase 1
13549,139,Phase 1
13550,51,Phase 2
13551,130,Phase 3
13552,3,Phase 3
13553,5,Phase 3
13554,197,Phase 1
13555,116,Phase 3
13556,25,Phase 2
13557,6,Phase 1
13558,180,Phase 3
13559,15,Phase 1
13560,42,Phase 3
13561,82,Phase 1
13562,91,Phase 3
13563,86,Phase 3
13564,169,Phase 1
13565,180,Phase 2
13566,47,Phase 1
13567,4,Phase 1
13568,101,Phase 1
13569,9,Phase 2
13570,128,Phase 1
13571,93,Phase 1
13572,168,Phase 3
13573,110,Phase 2
13574,155,Phase 1
13575,108,Phase 2
13576,164,Phase 2
13577,36,Phase 2
13578,152,Phase 3
13579,127,Phase 1
13580,9,Phase 3
13581,80,Phase 2
13582,145,Phase 1
13583,189,Phase 3
13584,137,Phase 1
13585,152,Phase 3
13586,11,Phase 1
13587,168,Phase 3
13588,118,Phase 2
13589,123,Phase 1
13590,141,Phase 2
13591,46,Phase 2
13592,58,Phase 2
13593,166,Phase 1
13594,83,Phase 2
13595,167,Phase 1
13596,55,Phase 3
13597,34,Phase 3
13598,103,Phase 3
13599,90,Phase 1
13600,89,Phase 2
13601,66,Phase 3
13602,181,Phase 1
13603,167,Phase 3
13604,117,Phase 2
13605,135,Phase 1
13606,74,Phase 1
13607,186,Phase 1
13608,141,Phase 2
13609,69,Phase 2
13610,21,Phase 2
13611,123,Phase 1
13612,164,Phase 1
13613,157,Phase 1
13614,175,Phase 1
13615,200,Phase 3
13616,55,Phase 1
13617,7,Phase 2
13618,132,Phase 1
13619,81,Phase 3
13620,118,Phase 2
13621,23,Phase 2
13622,119,Phase 1
13623,160,Phase 1
13624,50,Phase 2
13625,15,Phase 1
13626,142,Phase 2
13627,63,Phase 2
13628,116,Phase 3
13629,68,Phase 3
13630,97,Phase 1
13631,140,Phase 2
13632,46,Phase 1
13633,148,Phase 1
13634,154,Phase 3
13635,53,Phase 3
13636,135,Phase 3
13637,181,Phase 3
13638,22,Phase 2
13639,179,Phase 3
13640,73,Phase 1
13641,148,Phase 1
13642,181,Phase 3
13643,92,Phase 2
13644,76,Phase 1
13645,127,Phase 3
13646,35,Phase 2
13647,190,Phase 1
13648,173,Phase 2
13649,154,Phase 1
13650,39,Phase 3
13651,184,Phase 2
13652,123,Phase 2
13653,196,Phase 2
13654,133,Phase 3
13655,115,Phase 3
13656,168,Phase 1
13657,24,Phase 3
13658,3,Phase 1
13659,163,Phase 1
13660,176,Phase 1
13661,161,Phase 3
13662,100,Phase 3
13663,135,Phase 2
13664,115,Phase 1
13665,111,Phase 1
13666,183,Phase 1
13667,134,Phase 2
13668,196,Phase 2
13669,176,Phase 1
13670,151,Phase 1
13671,175,Phase 1
13672,46,Phase 1
13673,155,Phase 1
13674,122,Phase 1
13675,14,Phase 2
13676,63,Phase 2
13677,177,Phase 2
13678,116,Phase 2
13679,166,Phase 1
13680,149,Phase 1
13681,180,Phase 3
13682,181,Phase 2
13683,107,Phase 3
13684,192,Phase 1
13685,48,Phase 1
13686,140,Phase 2
13687,169,Phase 1
13688,116,Phase 1
13689,193,Phase 2
13690,47,Phase 2
13691,72,Phase 3
13692,141,Phase 3
13693,189,Phase 2
13694,35,Phase 2
13695,26,Phase 3
13696,19,Phase 3
13697,89,Phase 1
13698,100,Phase 2
13699,150,Phase 1
13700,82,Phase 2
13701,14,Phase 1
13702,50,Phase 3
13703,142,Phase 1
13704,27,Phase 2
13705,3,Phase 3
13706,171,Phase 3
13707,67,Phase 1
13708,189,Phase 3
13709,74,Phase 2
13710,108,Phase 1
13711,40,Phase 1
13712,91,Phase 3
13713,182,Phase 3
13714,9,Phase 3
13715,95,Phase 2
13716,165,Phase 1
13717,125,Phase 1
13718,129,Phase 1
13719,15,Phase 2
13720,168,Phase 3
13721,134,Phase 3
13722,38,Phase 1
13723,127,Phase 3
13724,159,Phase 2
13725,31,Phase 1
13726,146,Phase 2
13727,62,Phase 1
13728,126,Phase 2
13729,172,Phase 1
13730,84,Phase 3
13731,187,Phase 1
13732,125,Phase 3
13733,131,Phase 3
13734,156,Phase 3
13735,86,Phase 1
13736,129,Phase 3
13737,97,Phase 3
13738,116,Phase 2
13739,98,Phase 2
13740,134,Phase 2
13741,135,Phase 2
13742,58,Phase 2
13743,127,Phase 3
13744,139,Phase 3
13745,44,Phase 3
13746,60,Phase 1
13747,134,Phase 1
13748,111,Phase 1
13749,86,Phase 3
13750,41,Phase 1
13751,147,Phase 2
13752,46,Phase 1
13753,178,Phase 1
13754,77,Phase 1
13755,150,Phase 1
13756,110,Phase 1
13757,36,Phase 2
13758,199,Phase 2
13759,200,Phase 2
13760,120,Phase 3
13761,71,Phase 2
13762,67,Phase 1
13763,185,Phase 3
13764,30,Phase 3
13765,163,Phase 1
13766,117,Phase 3
13767,115,Phase 2
13768,83,Phase 3
13769,182,Phase 3
13770,198,Phase 2
13771,138,Phase 3
13772,58,Phase 3
13773,91,Phase 3
13774,126,Phase 3
13775,17,Phase 3
13776,177,Phase 1
13777,19,Phase 3
13778,119,Phase 2
13779,11,Phase 3
13780,71,Phase 3
13781,200,Phase 2
13782,37,Phase 1
13783,189,Phase 1
13784,132,Phase 3
13785,65,Phase 3
13786,199,Phase 3
13787,121,Phase 1
13788,10,Phase 2
13789,58,Phase 1
13790,5,Phase 1
13791,189,Phase 1
13792,24,Phase 2
13793,194,Phase 2
13794,91,Phase 3
13795,69,Phase 3
13796,189,Phase 3
13797,7,Phase 1
13798,41,Phase 2
13799,123,Phase 1
13800,56,Phase 2
13801,66,Phase 2
13802,75,Phase 2
13803,95,Phase 1
13804,92,Phase 1
13805,185,Phase 2
13806,191,Phase 3
13807,11,Phase 2
13808,34,Phase 1
13809,181,Phase 2
13810,173,Phase 2
13811,165,Phase 1
13812,117,Phase 2
13813,192,Phase 3
13814,52,Phase 3
13815,9,Phase 3
13816,154,Phase 1
13817,12,Phase 2
13818,116,Phase 1
13819,139,Phase 3
13820,154,Phase 2
13821,182,Phase 1
13822,22,Phase 1
13823,152,Phase 2
13824,20,Phase 3
13825,26,Phase 3
13826,87,Phase 2
13827,124,Phase 1
13828,171,Phase 3
13829,118,Phase 3
13830,103,Phase 2
13831,64,Phase 1
13832,179,Phase 1
13833,146,Phase 2
13834,64,Phase 1
13835,133,Phase 1
13836,184,Phase 3
13837,9,Phase 3
13838,5,Phase 2
13839,69,Phase 3
13840,112,Phase 1
13841,199,Phase 2
13842,34,Phase 1
13843,99,Phase 2
13844,69,Phase 1
13845,132,Phase 2
13846,8,Phase 3
13847,162,Phase 2
13848,112,Phase 2
13849,75,Phase 3
13850,150,Phase 2
13851,97,Phase 1
13852,62,Phase 2
13853,8,Phase 3
13854,26,Phase 3
13855,104,Phase 1
13856,161,Phase 1
13857,121,Phase 3
13858,172,Phase 2
13859,60,Phase 1
13860,103,Phase 2
13861,116,Phase 3
13862,125,Phase 1
13863,200,Phase 3
13864,42,Phase 1
13865,97,Phase 1
13866,124,Phase 2
13867,54,Phase 3
13868,123,Phase 3
13869,119,Phase 2
13870,86,Phase 2
13871,138,Phase 1
13872,191,Phase 3
13873,44,Phase 3
13874,73,Phase 1
13875,139,Phase 1
13876,77,Phase 1
13877,199,Phase 3
13878,173,Phase 3
13879,47,Phase 3
13880,164,Phase 1
13881,34,Phase 2
13882,67,Phase 1
13883,147,Phase 1
13884,120,Phase 2
13885,189,Phase 2
13886,26,Phase 2
13887,115,Phase 1
13888,106,Phase 2
13889,16,Phase 3
13890,74,Phase 1
13891,195,Phase 1
13892,62,Phase 2
13893,67,Phase 2
13894,57,Phase 1
13895,99,Phase 2
13896,68,Phase 3
13897,121,Phase 3
13898,42,Phase 1
13899,71,Phase 1
13900,34,Phase 1
13901,95,Phase 1
13902,113,Phase 2
13903,169,Phase 2
13904,160,Phase 2
13905,77,Phase 3
13906,183,Phase 2
13907,167,Phase 2
13908,197,Phase 1
13909,155,Phase 3
13910,161,Phase 3
13911,196,Phase 3
13912,51,Phase 1
13913,45,Phase 3
13914,8,Phase 2
13915,105,Phase 3
13916,57,Phase 1
13917,6,Phase 2
13918,136,Phase 1
13919,118,Phase 2
13920,69,Phase 3
13921,136,Phase 2
13922,8,Phase 2
13923,138,Phase 3
13924,43,Phase 2
13925,40,Phase 1
13926,184,Phase 1
13927,1,Phase 3
13928,129,Phase 2
13929,6,Phase 2
13930,65,Phase 1
13931,140,Phase 1
13932,3,Phase 2
13933,80,Phase 3
13934,160,Phase 1
13935,154,Phase 2
13936,33,Phase 3
13937,184,Phase 1
13938,163,Phase 2
13939,125,Phase 1
13940,17,Phase 3
13941,80,Phase 1
13942,101,Phase 1
13943,38,Phase 1
13944,121,Phase 1
13945,153,Phase 3
13946,41,Phase 1
13947,29,Phase 1
13948,89,Phase 2
13949,26,Phase 3
13950,141,Phase 3
13951,28,Phase 3
13952,55,Phase 1
13953,57,Phase 2
13954,36,Phase 1
13955,129,Phase 1
13956,164,Phase 1
13957,170,Phase 2
13958,111,Phase 1
13959,89,Phase 1
13960,196,Phase 3
13961,5,Phase 3
13962,10,Phase 2
13963,177,Phase 1
13964,153,Phase 1
13965,169,Phase 3
13966,181,Phase 3
13967,68,Phase 1
13968,149,Phase 3
13969,186,Phase 3
13970,125,Phase 3
13971,3,Phase 2
13972,181,Phase 3
13973,56,Phase 1
13974,45,Phase 3
13975,88,Phase 3
13976,9,Phase 2
13977,33,Phase 3
13978,40,Phase 2
13979,100,Phase 3
13980,63,Phase 2
13981,110,Phase 1
13982,30,Phase 2
13983,75,Phase 2
13984,68,Phase 2
13985,21,Phase 3
13986,76,Phase 1
13987,121,Phase 2
13988,98,Phase 2
13989,173,Phase 1
13990,89,Phase 2
13991,16,Phase 2
13992,140,Phase 3
13993,153,Phase 3
13994,1,Phase 1
13995,115,Phase 1
13996,84,Phase 3
13997,25,Phase 1
13998,147,Phase 1
13999,78,Phase 1
14000,25,Phase 1
14001,6,Phase 1
14002,30,Phase 1
14003,47,Phase 3
14004,189,Phase 1
14005,57,Phase 1
14006,197,Phase 1
14007,186,Phase 1
14008,130,Phase 1
14009,51,Phase 1
14010,181,Phase 2
14011,30,Phase 3
14012,79,Phase 3
14013,28,Phase 2
14014,161,Phase 1
14015,165,Phase 2
14016,29,Phase 3
14017,69,Phase 1
14018,185,Phase 1
14019,104,Phase 1
14020,19,Phase 1
14021,35,Phase 3
14022,167,Phase 1
14023,5,Phase 2
14024,25,Phase 3
14025,163,Phase 1
14026,169,Phase 2
14027,49,Phase 1
14028,165,Phase 1
14029,23,Phase 1
14030,119,Phase 2
14031,51,Phase 1
14032,56,Phase 3
14033,184,Phase 3
14034,127,Phase 2
14035,74,Phase 3
14036,45,Phase 1
14037,5,Phase 1
14038,11,Phase 2
14039,11,Phase 3
14040,50,Phase 1
14041,37,Phase 2
14042,159,Phase 1
14043,120,Phase 1
14044,13,Phase 1
14045,159,Phase 2
14046,74,Phase 2
14047,180,Phase 2
14048,54,Phase 2
14049,65,Phase 3
14050,52,Phase 2
14051,91,Phase 1
14052,175,Phase 1
14053,27,Phase 2
14054,48,Phase 3
14055,157,Phase 3
14056,121,Phase 2
14057,71,Phase 2
14058,162,Phase 2
14059,60,Phase 3
14060,99,Phase 2
14061,147,Phase 2
14062,150,Phase 3
14063,166,Phase 1
14064,81,Phase 2
14065,96,Phase 3
14066,193,Phase 1
14067,194,Phase 2
14068,87,Phase 1
14069,4,Phase 3
14070,62,Phase 2
14071,77,Phase 2
14072,73,Phase 1
14073,189,Phase 1
14074,66,Phase 1
14075,115,Phase 1
14076,200,Phase 3
14077,139,Phase 3
14078,121,Phase 1
14079,59,Phase 1
14080,196,Phase 3
14081,186,Phase 2
14082,164,Phase 1
14083,85,Phase 3
14084,158,Phase 3
14085,139,Phase 1
14086,101,Phase 3
14087,27,Phase 1
14088,10,Phase 2
14089,11,Phase 2
14090,60,Phase 1
14091,11,Phase 1
14092,150,Phase 1
14093,87,Phase 2
14094,52,Phase 1
14095,42,Phase 1
14096,117,Phase 2
14097,129,Phase 1
14098,12,Phase 2
14099,193,Phase 3
14100,192,Phase 3
14101,129,Phase 1
14102,105,Phase 1
14103,49,Phase 2
14104,46,Phase 2
14105,24,Phase 3
14106,34,Phase 1
14107,158,Phase 1
14108,123,Phase 2
14109,165,Phase 2
14110,74,Phase 1
14111,102,Phase 2
14112,68,Phase 3
14113,28,Phase 3
14114,105,Phase 1
14115,52,Phase 3
14116,24,Phase 3
14117,85,Phase 2
14118,151,Phase 3
14119,61,Phase 1
14120,185,Phase 2
14121,120,Phase 3
14122,155,Phase 2
14123,73,Phase 1
14124,107,Phase 2
14125,52,Phase 1
14126,27,Phase 2
14127,31,Phase 2
14128,117,Phase 3
14129,24,Phase 3
14130,137,Phase 1
14131,58,Phase 3
14132,159,Phase 2
14133,166,Phase 1
14134,192,Phase 3
14135,110,Phase 2
14136,193,Phase 1
14137,153,Phase 1
14138,133,Phase 2
14139,87,Phase 3
14140,187,Phase 3
14141,105,Phase 2
14142,43,Phase 1
14143,21,Phase 1
14144,51,Phase 1
14145,156,Phase 3
14146,14,Phase 1
14147,100,Phase 1
14148,74,Phase 3
14149,194,Phase 2
14150,107,Phase 2
14151,146,Phase 2
14152,107,Phase 2
14153,113,Phase 2
14154,52,Phase 3
14155,134,Phase 3
14156,55,Phase 3
14157,86,Phase 2
14158,49,Phase 1
14159,39,Phase 1
14160,103,Phase 3
14161,16,Phase 3
14162,147,Phase 3
14163,148,Phase 2
14164,125,Phase 2
14165,82,Phase 3
14166,4,Phase 3
14167,162,Phase 3
14168,112,Phase 2
14169,81,Phase 3
14170,10,Phase 3
14171,175,Phase 3
14172,108,Phase 1
14173,168,Phase 2
14174,17,Phase 1
14175,91,Phase 1
14176,61,Phase 2
14177,113,Phase 2
14178,115,Phase 3
14179,76,Phase 3
14180,35,Phase 1
14181,93,Phase 3
14182,69,Phase 2
14183,103,Phase 3
14184,132,Phase 3
14185,161,Phase 2
14186,72,Phase 3
14187,53,Phase 3
14188,7,Phase 1
14189,162,Phase 3
14190,72,Phase 2
14191,103,Phase 1
14192,145,Phase 3
14193,195,Phase 2
14194,123,Phase 1
14195,51,Phase 1
14196,21,Phase 3
14197,129,Phase 2
14198,171,Phase 1
14199,126,Phase 2
14200,105,Phase 2
14201,53,Phase 1
14202,103,Phase 3
14203,62,Phase 2
14204,177,Phase 3
14205,200,Phase 1
14206,199,Phase 2
14207,63,Phase 1
14208,163,Phase 2
14209,50,Phase 1
14210,191,Phase 1
14211,197,Phase 1
14212,195,Phase 1
14213,125,Phase 1
14214,125,Phase 2
14215,33,Phase 2
14216,195,Phase 3
14217,61,Phase 2
14218,17,Phase 3
14219,70,Phase 3
14220,173,Phase 3
14221,78,Phase 1
14222,38,Phase 2
14223,155,Phase 2
14224,5,Phase 1
14225,129,Phase 1
14226,136,Phase 2
14227,32,Phase 3
14228,8,Phase 1
14229,64,Phase 2
14230,18,Phase 1
14231,81,Phase 3
14232,9,Phase 3
14233,153,Phase 2
14234,161,Phase 2
14235,156,Phase 3
14236,118,Phase 2
14237,101,Phase 1
14238,118,Phase 3
14239,8,Phase 3
14240,45,Phase 2
14241,123,Phase 3
14242,86,Phase 2
14243,31,Phase 1
14244,158,Phase 3
14245,106,Phase 1
14246,119,Phase 1
14247,90,Phase 2
14248,149,Phase 2
14249,35,Phase 2
14250,80,Phase 3
14251,179,Phase 1
14252,194,Phase 3
14253,64,Phase 3
14254,128,Phase 3
14255,47,Phase 3
14256,63,Phase 1
14257,173,Phase 1
14258,81,Phase 3
14259,77,Phase 2
14260,34,Phase 1
14261,132,Phase 2
14262,19,Phase 2
14263,31,Phase 2
14264,63,Phase 1
14265,109,Phase 3
14266,67,Phase 1
14267,67,Phase 3
14268,104,Phase 3
14269,181,Phase 1
14270,119,Phase 1
14271,186,Phase 1
14272,120,Phase 3
14273,128,Phase 2
14274,175,Phase 2
14275,114,Phase 3
14276,13,Phase 1
14277,5,Phase 3
14278,106,Phase 1
14279,113,Phase 2
14280,172,Phase 1
14281,38,Phase 2
14282,41,Phase 2
14283,83,Phase 3
14284,17,Phase 1
14285,137,Phase 2
14286,134,Phase 3
14287,102,Phase 3
14288,109,Phase 3
14289,136,Phase 3
14290,101,Phase 2
14291,49,Phase 2
14292,177,Phase 3
14293,193,Phase 1
14294,23,Phase 2
14295,92,Phase 1
14296,166,Phase 3
14297,171,Phase 1
14298,58,Phase 3
14299,178,Phase 3
14300,31,Phase 1
14301,76,Phase 1
14302,193,Phase 1
14303,8,Phase 3
14304,7,Phase 1
14305,47,Phase 3
14306,186,Phase 2
14307,97,Phase 1
14308,98,Phase 1
14309,10,Phase 3
14310,134,Phase 2
14311,16,Phase 3
14312,127,Phase 3
14313,177,Phase 1
14314,116,Phase 2
14315,32,Phase 1
14316,187,Phase 1
14317,91,Phase 1
14318,29,Phase 1
14319,185,Phase 1
14320,157,Phase 1
14321,194,Phase 2
14322,181,Phase 2
14323,59,Phase 1
14324,44,Phase 1
14325,45,Phase 1
14326,171,Phase 1
14327,125,Phase 1
14328,104,Phase 2
14329,13,Phase 2
14330,104,Phase 3
14331,80,Phase 3
14332,7,Phase 1
14333,200,Phase 2
14334,118,Phase 3
14335,163,Phase 1
14336,158,Phase 3
14337,130,Phase 3
14338,54,Phase 2
14339,77,Phase 2
14340,76,Phase 1
14341,48,Phase 2
14342,151,Phase 1
14343,92,Phase 1
14344,157,Phase 1
14345,168,Phase 2
14346,41,Phase 3
14347,121,Phase 2
14348,44,Phase 1
14349,163,Phase 1
14350,179,Phase 1
14351,137,Phase 2
14352,152,Phase 3
14353,19,Phase 1
14354,4,Phase 1
14355,14,Phase 3
14356,8,Phase 3
14357,39,Phase 3
14358,57,Phase 1
14359,167,Phase 3
14360,124,Phase 1
14361,37,Phase 3
14362,197,Phase 2
14363,129,Phase 2
14364,53,Phase 2
14365,164,Phase 3
14366,42,Phase 1
14367,81,Phase 2
14368,117,Phase 3
14369,188,Phase 3
14370,138,Phase 3
14371,183,Phase 3
14372,19,Phase 3
14373,3,Phase 1
14374,6,Phase 1
14375,71,Phase 1
14376,85,Phase 1
14377,168,Phase 1
14378,100,Phase 3
14379,171,Phase 1
14380,82,Phase 3
14381,6,Phase 2
14382,67,Phase 1
14383,170,Phase 3
14384,160,Phase 1
14385,52,Phase 2
14386,93,Phase 3
14387,32,Phase 2
14388,20,Phase 2
14389,54,Phase 2
14390,130,Phase 3
14391,24,Phase 2
14392,82,Phase 1
14393,174,Phase 1
14394,138,Phase 1
14395,197,Phase 3
14396,142,Phase 1
14397,103,Phase 2
14398,11,Phase 1
14399,35,Phase 3
14400,55,Phase 3
14401,8,Phase 2
14402,67,Phase 3
14403,36,Phase 1
14404,133,Phase 2
14405,39,Phase 2
14406,165,Phase 2
14407,177,Phase 2
14408,85,Phase 3
14409,71,Phase 1
14410,89,Phase 1
14411,199,Phase 1
14412,87,Phase 2
14413,35,Phase 1
14414,149,Phase 3
14415,111,Phase 3
14416,167,Phase 2
14417,108,Phase 2
14418,29,Phase 2
14419,95,Phase 3
14420,120,Phase 3
14421,174,Phase 3
14422,69,Phase 2
14423,16,Phase 1
14424,119,Phase 3
14425,157,Phase 2
14426,30,Phase 2
14427,82,Phase 1
14428,37,Phase 3
14429,55,Phase 1
14430,152,Phase 3
14431,23,Phase 2
14432,174,Phase 2
14433,98,Phase 3
14434,92,Phase 3
14435,87,Phase 1
14436,155,Phase 3
14437,127,Phase 1
14438,147,Phase 1
14439,132,Phase 3
14440,192,Phase 3
14441,49,Phase 3
14442,15,Phase 1
14443,92,Phase 2
14444,190,Phase 3
14445,178,Phase 2
14446,34,Phase 1
14447,178,Phase 3
14448,19,Phase 2
14449,95,Phase 2
14450,164,Phase 1
14451,123,Phase 1
14452,62,Phase 3
14453,191,Phase 3
14454,33,Phase 1
14455,177,Phase 2
14456,178,Phase 2
14457,187,Phase 1
14458,125,Phase 3
14459,164,Phase 3
14460,112,Phase 1
14461,128,Phase 1
14462,163,Phase 2
14463,196,Phase 1
14464,182,Phase 1
14465,45,Phase 2
14466,120,Phase 1
14467,143,Phase 1
14468,12,Phase 2
14469,15,Phase 1
14470,31,Phase 2
14471,152,Phase 1
14472,27,Phase 2
14473,94,Phase 1
14474,80,Phase 1
14475,25,Phase 2
14476,115,Phase 1
14477,144,Phase 2
14478,194,Phase 2
14479,47,Phase 3
14480,72,Phase 2
14481,143,Phase 2
14482,98,Phase 2
14483,75,Phase 3
14484,152,Phase 3
14485,54,Phase 3
14486,98,Phase 2
14487,28,Phase 3
14488,185,Phase 3
14489,164,Phase 3
14490,158,Phase 2
14491,27,Phase 3
14492,47,Phase 2
14493,68,Phase 2
14494,22,Phase 1
14495,101,Phase 1
14496,38,Phase 2
14497,151,Phase 2
14498,159,Phase 1
14499,190,Phase 3
14500,58,Phase 2
14501,9,Phase 1
14502,122,Phase 1
14503,12,Phase 2
14504,176,Phase 3
14505,135,Phase 2
14506,63,Phase 3
14507,190,Phase 1
14508,152,Phase 2
14509,183,Phase 1
14510,116,Phase 2
14511,177,Phase 3
14512,71,Phase 3
14513,140,Phase 3
14514,112,Phase 3
14515,60,Phase 3
14516,34,Phase 1
14517,45,Phase 1
14518,119,Phase 2
14519,36,Phase 2
14520,181,Phase 3
14521,192,Phase 1
14522,90,Phase 3
14523,192,Phase 3
14524,160,Phase 3
14525,171,Phase 3
